step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
155;0;0;155;0;165;165;10.40;0.75;62.40;0.00;10;0;0;987.00;0
155;0;0;155;0;165;165;10.16;0.73;62.40;0.00;10;0;0;988.00;0
155;0;0;155;0;165;165;10.50;0.76;62.40;0.00;10;0;0;989.00;0
155;0;1;155;1;166;166;10.29;0.74;62.40;0.00;11;0;0;990.00;0
156;0;0;156;0;166;166;10.65;0.77;62.39;0.00;10;0;0;991.00;0
156;0;0;156;0;166;166;11.03;0.79;62.39;0.00;10;0;0;992.00;0
156;0;0;156;0;166;166;11.22;0.81;62.39;0.00;10;0;0;993.00;0
156;0;0;156;0;166;166;11.58;0.83;62.39;0.00;10;0;0;994.00;0
156;0;0;156;0;166;166;12.13;0.87;62.39;0.00;10;0;0;995.00;0
157;0;1;157;1;167;167;10.87;0.78;62.38;0.00;10;0;0;996.00;0
157;0;0;157;0;167;167;11.08;0.80;62.38;0.00;10;0;0;997.00;0
157;0;0;157;0;167;167;10.72;0.77;62.38;0.00;10;0;0;998.00;0
157;0;0;157;0;167;167;10.64;0.77;62.38;0.00;10;0;0;999.00;0
157;0;0;157;0;167;167;11.14;0.80;62.38;0.00;10;0;0;1000.00;0
158;0;0;158;0;167;167;11.20;0.81;62.35;0.00;9;0;0;1001.00;0
158;0;0;158;1;168;168;10.57;0.76;62.35;0.00;10;0;0;1002.00;0
158;0;0;158;0;168;168;10.88;0.78;62.35;0.00;10;0;0;1003.00;0
158;0;0;158;0;168;168;10.71;0.77;62.35;0.00;10;0;0;1004.00;0
158;0;0;158;0;168;168;10.36;0.75;62.35;0.00;10;0;0;1005.00;0
158;0;0;158;0;168;168;10.35;0.75;62.35;0.00;10;0;0;1006.00;0
158;0;0;158;0;168;168;10.75;0.77;62.35;0.00;10;0;0;1007.00;0
158;0;1;158;1;169;169;10.34;0.74;62.35;0.00;11;0;0;1008.00;0
158;0;0;158;0;169;169;11.14;0.80;62.35;0.00;11;0;0;1009.00;0
158;0;0;158;0;169;169;11.59;0.83;62.35;0.00;11;0;0;1010.00;0
158;0;0;158;0;169;169;11.48;0.83;62.35;0.00;11;0;0;1011.00;0
158;0;0;158;0;169;169;11.35;0.82;62.35;0.00;11;0;0;1012.00;0
159;0;0;159;0;169;169;11.42;0.82;62.37;0.00;10;0;0;1013.00;0
159;0;0;159;1;170;170;10.70;0.77;62.37;0.00;11;0;0;1014.00;0
160;0;0;160;0;170;170;10.98;0.79;62.36;0.00;10;0;0;1015.00;0
160;0;0;160;0;170;170;10.76;0.77;62.36;0.00;10;0;0;1016.00;0
160;0;0;160;0;170;170;10.35;0.75;62.36;0.00;10;0;0;1017.00;0
160;0;0;160;0;170;170;9.80;0.71;62.36;0.00;10;0;0;1018.00;0
160;0;0;160;0;170;170;10.37;0.75;62.36;0.00;10;0;0;1019.00;0
160;0;0;160;1;171;171;9.60;0.69;62.36;0.00;11;0;0;1020.00;0
160;0;0;160;0;171;171;10.36;0.75;62.36;0.00;11;0;0;1021.00;0
160;0;0;160;0;171;171;11.00;0.79;62.36;0.00;11;0;0;1022.00;0
160;0;0;160;0;171;171;11.01;0.79;62.36;0.00;11;0;0;1023.00;0
160;0;0;160;0;171;171;11.65;0.84;62.36;0.00;11;0;0;1024.00;0
160;0;0;160;0;171;171;11.36;0.82;62.36;0.00;11;0;0;1025.00;0
160;0;0;160;1;172;172;10.45;0.75;62.36;0.00;12;0;0;1026.00;0
161;0;0;161;0;172;172;10.76;0.77;62.39;0.00;11;0;0;1027.00;0
161;0;0;161;0;172;172;10.85;0.78;62.39;0.00;11;0;0;1028.00;0
162;0;0;162;0;172;172;10.61;0.76;62.40;0.00;10;0;0;1029.00;0
162;0;0;162;0;172;172;10.62;0.76;62.40;0.00;10;0;0;1030.00;0
162;0;0;162;0;172;172;11.06;0.80;62.40;0.00;10;0;0;1031.00;0
163;0;0;163;1;173;173;10.30;0.74;62.38;0.00;10;0;0;1032.00;0
163;0;0;163;0;173;173;11.03;0.79;62.38;0.00;10;0;0;1033.00;0
163;0;0;163;0;173;173;11.11;0.80;62.38;0.00;10;0;0;1034.00;0
163;0;0;163;0;173;173;10.88;0.78;62.38;0.00;10;0;0;1035.00;0
163;0;0;163;0;173;173;10.51;0.76;62.38;0.00;10;0;0;1036.00;0
163;0;0;163;0;173;173;10.90;0.79;62.38;0.00;10;0;0;1037.00;0
164;0;0;164;1;174;174;10.23;0.74;62.37;0.00;10;0;0;1038.00;0
164;0;0;164;0;174;174;11.02;0.79;62.37;0.00;10;0;0;1039.00;0
164;0;0;164;0;174;174;11.46;0.82;62.37;0.00;10;0;0;1040.00;0
164;0;0;164;0;174;174;11.41;0.82;62.37;0.00;10;0;0;1041.00;0
164;0;0;164;0;174;174;11.26;0.81;62.37;0.00;10;0;0;1042.00;0
164;0;1;164;0;174;174;11.20;0.81;62.37;0.00;10;0;0;1043.00;0
164;0;0;164;1;175;175;10.30;0.74;62.37;0.00;11;0;0;1044.00;0
165;0;0;165;0;175;175;10.49;0.75;62.36;0.00;10;0;0;1045.00;0
165;0;0;165;0;175;175;10.55;0.76;62.36;0.00;10;0;0;1046.00;0
165;0;0;165;0;175;175;10.73;0.77;62.36;0.00;10;0;0;1047.00;0
165;0;0;165;0;175;175;10.81;0.78;62.36;0.00;10;0;0;1048.00;0
165;0;0;165;0;175;175;10.91;0.79;62.36;0.00;10;0;0;1049.00;0
165;0;0;165;1;176;176;10.01;0.72;62.36;0.00;11;0;0;1050.00;0
165;0;0;165;0;176;176;10.12;0.73;62.36;0.00;11;0;0;1051.00;0
165;0;0;165;0;176;176;10.37;0.75;62.36;0.00;11;0;0;1052.00;0
165;0;0;165;0;176;176;10.51;0.76;62.36;0.00;11;0;0;1053.00;0
166;0;0;166;0;176;176;10.56;0.76;62.37;0.00;10;0;0;1054.00;0
166;0;0;166;0;176;176;11.12;0.80;62.37;0.00;10;0;0;1055.00;0
166;0;0;166;1;177;177;10.74;0.77;62.37;0.00;11;0;0;1056.00;0
167;0;1;167;0;177;177;10.99;0.79;62.36;0.00;10;0;0;1057.00;0
167;0;0;167;0;177;177;11.43;0.82;62.36;0.00;10;0;0;1058.00;0
167;0;0;167;0;177;177;11.69;0.84;62.36;0.00;10;0;0;1059.00;0
167;0;0;167;0;177;177;11.34;0.82;62.36;0.00;10;0;0;1060.00;0
168;0;0;168;0;177;177;11.27;0.81;62.34;0.00;9;0;0;1061.00;0
168;0;0;168;1;178;178;10.26;0.74;62.34;0.00;10;0;0;1062.00;0
168;0;1;168;0;178;178;10.38;0.75;62.34;0.00;10;0;0;1063.00;0
168;0;0;168;0;178;178;10.80;0.78;62.34;0.00;10;0;0;1064.00;0
168;0;0;168;0;178;178;11.52;0.83;62.34;0.00;10;0;0;1065.00;0
168;0;0;168;0;178;178;12.06;0.87;62.34;0.00;10;0;0;1066.00;0
168;0;0;168;0;178;178;12.09;0.87;62.34;0.00;10;0;0;1067.00;0
168;0;0;168;1;179;179;10.69;0.77;62.34;0.00;11;0;0;1068.00;0
169;0;0;169;0;179;179;9.71;0.70;62.33;0.00;10;0;0;1069.00;0
169;0;0;169;0;179;179;9.51;0.68;62.33;0.00;10;0;0;1070.00;0
169;0;0;169;0;179;179;9.58;0.69;62.33;0.00;10;0;0;1071.00;0
169;0;0;169;0;179;179;9.98;0.72;62.33;0.00;10;0;0;1072.00;0
169;0;0;169;0;179;179;10.38;0.75;62.33;0.00;10;0;0;1073.00;0
169;0;0;169;1;180;180;10.20;0.73;62.33;0.00;11;0;0;1074.00;0
169;0;0;169;0;180;180;11.09;0.80;62.33;0.00;11;0;0;1075.00;0
169;0;0;169;0;180;180;11.48;0.83;62.33;0.00;11;0;0;1076.00;0
170;0;0;170;0;180;180;11.60;0.83;62.34;0.00;10;0;0;1077.00;0
170;0;0;170;0;180;180;11.81;0.85;62.34;0.00;10;0;0;1078.00;0
170;0;0;170;0;180;180;11.57;0.83;62.34;0.00;10;0;0;1079.00;0
171;0;0;171;1;181;181;10.17;0.73;62.32;0.00;10;0;0;1080.00;0
171;0;0;171;0;181;181;10.30;0.74;62.32;0.00;10;0;0;1081.00;0
171;0;0;171;0;181;181;10.31;0.74;62.32;0.00;10;0;0;1082.00;0
171;0;0;171;0;181;181;11.00;0.79;62.32;0.00;10;0;0;1083.00;0
171;0;0;171;0;181;181;11.46;0.83;62.32;0.00;10;0;0;1084.00;0
171;0;0;171;0;181;181;11.67;0.84;62.32;0.00;10;0;0;1085.00;0
171;0;0;171;1;182;182;10.53;0.76;62.32;0.00;11;0;0;1086.00;0
171;0;0;171;0;182;182;10.66;0.77;62.32;0.00;11;0;0;1087.00;0
171;0;0;171;0;182;182;10.39;0.75;62.32;0.00;11;0;0;1088.00;0
171;0;0;171;0;182;182;10.17;0.73;62.32;0.00;11;0;0;1089.00;0
171;0;0;171;0;182;182;9.97;0.72;62.32;0.00;11;0;0;1090.00;0
172;0;0;172;0;182;182;10.39;0.75;62.34;0.00;10;0;0;1091.00;0
172;0;0;172;1;183;183;10.05;0.72;62.34;0.00;11;0;0;1092.00;0
172;0;0;172;0;183;183;10.73;0.77;62.34;0.00;11;0;0;1093.00;0
172;0;0;172;0;183;183;11.26;0.81;62.34;0.00;11;0;0;1094.00;0
172;0;0;172;0;183;183;11.00;0.79;62.34;0.00;11;0;0;1095.00;0
172;0;0;172;0;183;183;11.20;0.81;62.34;0.00;11;0;0;1096.00;0
172;0;0;172;0;183;183;11.34;0.82;62.34;0.00;11;0;0;1097.00;0
172;0;0;172;1;184;184;10.73;0.77;62.34;0.00;12;0;0;1098.00;0
173;0;0;173;0;184;184;11.06;0.80;62.36;0.00;11;0;0;1099.00;0
174;0;0;174;0;184;184;11.39;0.82;62.36;0.00;10;0;0;1100.00;0
174;0;0;174;0;184;184;11.54;0.83;62.36;0.00;10;0;0;1101.00;0
174;0;0;174;0;184;184;11.54;0.83;62.36;0.00;10;0;0;1102.00;0
174;0;0;174;0;184;184;11.92;0.86;62.36;0.00;10;0;0;1103.00;0
174;0;0;174;1;185;185;10.68;0.77;62.36;0.00;11;0;0;1104.00;0
174;0;0;174;0;185;185;10.85;0.78;62.36;0.00;11;0;0;1105.00;0
174;0;0;174;0;185;185;10.70;0.77;62.36;0.00;11;0;0;1106.00;0
175;0;0;175;0;185;185;10.42;0.75;62.37;0.00;10;0;0;1107.00;0
175;0;0;175;0;185;185;10.73;0.77;62.37;0.00;10;0;0;1108.00;0
175;0;0;175;0;185;185;10.88;0.78;62.37;0.00;10;0;0;1109.00;0
175;0;0;175;1;186;186;10.45;0.75;62.37;0.00;11;0;0;1110.00;0
175;0;0;175;0;186;186;10.85;0.78;62.37;0.00;11;0;0;1111.00;0
175;0;0;175;0;186;186;10.94;0.79;62.37;0.00;11;0;0;1112.00;0
175;0;0;175;0;186;186;11.10;0.80;62.37;0.00;11;0;0;1113.00;0
176;0;0;176;0;186;186;11.12;0.80;62.38;0.00;10;0;0;1114.00;0
176;0;0;176;0;186;186;11.56;0.83;62.38;0.00;10;0;0;1115.00;0
177;0;1;177;1;187;187;10.79;0.78;62.36;0.00;10;0;0;1116.00;0
177;0;0;177;0;187;187;11.49;0.83;62.36;0.00;10;0;0;1117.00;0
177;0;0;177;0;187;187;11.48;0.83;62.36;0.00;10;0;0;1118.00;0
177;0;0;177;0;187;187;10.92;0.79;62.36;0.00;10;0;0;1119.00;0
177;0;0;177;0;187;187;10.97;0.79;62.36;0.00;10;0;0;1120.00;0
178;0;0;178;0;187;187;11.40;0.82;62.34;0.00;9;0;0;1121.00;0
178;0;1;178;1;188;188;10.71;0.77;62.34;0.00;10;0;0;1122.00;0
178;0;0;178;0;188;188;11.28;0.81;62.34;0.00;10;0;0;1123.00;0
178;0;0;178;0;188;188;11.59;0.83;62.34;0.00;10;0;0;1124.00;0
178;0;0;178;0;188;188;11.13;0.80;62.34;0.00;10;0;0;1125.00;0
178;0;0;178;0;188;188;10.88;0.78;62.34;0.00;10;0;0;1126.00;0
179;0;0;179;0;188;188;10.82;0.78;62.32;0.00;9;0;0;1127.00;0
179;0;1;179;1;189;189;10.20;0.73;62.32;0.00;10;0;0;1128.00;0
179;0;0;179;0;189;189;10.80;0.78;62.32;0.00;10;0;0;1129.00;0
179;0;0;179;0;189;189;10.81;0.78;62.32;0.00;10;0;0;1130.00;0
179;0;0;179;0;189;189;10.61;0.76;62.32;0.00;10;0;0;1131.00;0
179;0;0;179;0;189;189;10.69;0.77;62.32;0.00;10;0;0;1132.00;0
179;0;0;179;0;189;189;10.97;0.79;62.32;0.00;10;0;0;1133.00;0
179;0;1;179;1;190;190;10.33;0.74;62.32;0.00;11;0;0;1134.00;0
180;0;0;180;0;190;190;10.82;0.78;62.32;0.00;10;0;0;1135.00;0
180;0;0;180;0;190;190;11.14;0.80;62.32;0.00;10;0;0;1136.00;0
180;0;0;180;0;190;190;11.21;0.81;62.32;0.00;10;0;0;1137.00;0
180;0;0;180;0;190;190;10.96;0.79;62.32;0.00;10;0;0;1138.00;0
180;0;0;180;0;190;190;11.15;0.80;62.32;0.00;10;0;0;1139.00;0
181;0;1;181;1;191;191;10.13;0.73;62.30;0.00;10;0;0;1140.00;0
181;0;0;181;0;191;191;10.85;0.78;62.30;0.00;10;0;0;1141.00;0
181;0;0;181;0;191;191;11.21;0.81;62.30;0.00;10;0;0;1142.00;0
181;0;0;181;0;191;191;11.39;0.82;62.30;0.00;10;0;0;1143.00;0
181;0;0;181;0;191;191;11.29;0.81;62.30;0.00;10;0;0;1144.00;0
182;0;0;182;0;191;191;11.12;0.80;62.29;0.00;9;0;0;1145.00;0
182;0;1;182;1;192;192;10.25;0.74;62.29;0.00;10;0;0;1146.00;0
182;0;0;182;0;192;192;10.68;0.77;62.29;0.00;10;0;0;1147.00;0
182;0;0;182;0;192;192;10.96;0.79;62.29;0.00;10;0;0;1148.00;0
182;0;0;182;0;192;192;10.49;0.76;62.29;0.00;10;0;0;1149.00;0
182;0;0;182;0;192;192;10.53;0.76;62.29;0.00;10;0;0;1150.00;0
182;0;0;182;0;192;192;10.83;0.78;62.29;0.00;10;0;0;1151.00;0
182;0;1;182;1;193;193;10.59;0.76;62.29;0.00;11;0;0;1152.00;0
183;0;0;183;0;193;193;10.84;0.78;62.28;0.00;10;0;0;1153.00;0
183;0;0;183;0;193;193;11.44;0.82;62.28;0.00;10;0;0;1154.00;0
183;0;0;183;0;193;193;11.57;0.83;62.28;0.00;10;0;0;1155.00;0
183;0;0;183;0;193;193;11.66;0.84;62.28;0.00;10;0;0;1156.00;0
183;0;0;183;0;193;193;11.43;0.82;62.28;0.00;10;0;0;1157.00;0
183;0;1;183;1;194;194;10.04;0.72;62.28;0.00;11;0;0;1158.00;0
184;0;0;184;0;194;194;9.72;0.70;62.27;0.00;10;0;0;1159.00;0
184;0;0;184;0;194;194;10.25;0.74;62.27;0.00;10;0;0;1160.00;0
184;0;0;184;0;194;194;10.64;0.77;62.27;0.00;10;0;0;1161.00;0
184;0;0;184;0;194;194;11.12;0.80;62.27;0.00;10;0;0;1162.00;0
184;0;0;184;0;194;194;10.85;0.78;62.27;0.00;10;0;0;1163.00;0
184;0;1;184;1;195;195;9.95;0.72;62.27;0.00;11;0;0;1164.00;0
184;0;0;184;0;195;195;10.15;0.73;62.27;0.00;11;0;0;1165.00;0
184;0;0;184;0;195;195;10.56;0.76;62.27;0.00;11;0;0;1166.00;0
185;0;0;185;0;195;195;10.54;0.76;62.28;0.00;10;0;0;1167.00;0
185;0;0;185;0;195;195;10.59;0.76;62.28;0.00;10;0;0;1168.00;0
185;0;0;185;0;195;195;10.87;0.78;62.28;0.00;10;0;0;1169.00;0
185;0;1;185;1;196;196;10.29;0.74;62.28;0.00;11;0;0;1170.00;0
185;0;0;185;0;196;196;10.95;0.79;62.28;0.00;11;0;0;1171.00;0
185;0;0;185;0;196;196;11.25;0.81;62.28;0.00;11;0;0;1172.00;0
186;0;0;186;0;196;196;11.78;0.85;62.28;0.00;10;0;0;1173.00;0
186;0;0;186;0;196;196;12.23;0.88;62.28;0.00;10;0;0;1174.00;0
187;0;0;187;0;196;196;11.86;0.85;62.26;0.00;9;0;0;1175.00;0
187;0;1;187;1;197;197;10.26;0.74;62.26;0.00;10;0;0;1176.00;0
187;0;0;187;0;197;197;10.42;0.75;62.26;0.00;10;0;0;1177.00;0
187;0;0;187;0;197;197;9.85;0.71;62.26;0.00;10;0;0;1178.00;0
187;0;0;187;0;197;197;9.96;0.72;62.26;0.00;10;0;0;1179.00;0
187;0;0;187;0;197;197;10.04;0.72;62.26;0.00;10;0;0;1180.00;0
187;0;0;187;0;197;197;10.13;0.73;62.26;0.00;10;0;0;1181.00;0
187;0;1;187;1;198;198;9.51;0.68;62.26;0.00;11;0;0;1182.00;0
187;0;0;187;0;198;198;10.45;0.75;62.26;0.00;11;0;0;1183.00;0
187;0;0;187;0;198;198;10.89;0.78;62.26;0.00;11;0;0;1184.00;0
187;0;0;187;0;198;198;11.08;0.80;62.26;0.00;11;0;0;1185.00;0
187;0;0;187;0;198;198;10.89;0.78;62.26;0.00;11;0;0;1186.00;0
187;0;0;187;0;198;198;11.16;0.80;62.26;0.00;11;0;0;1187.00;0
188;0;1;188;1;199;199;10.24;0.74;62.28;0.00;11;0;0;1188.00;0
188;0;0;188;0;199;199;10.53;0.76;62.28;0.00;11;0;0;1189.00;0
189;0;0;189;0;199;199;10.33;0.74;62.28;0.00;10;0;0;1190.00;0
189;0;0;189;0;199;199;10.64;0.77;62.28;0.00;10;0;0;1191.00;0
189;0;0;189;0;199;199;10.98;0.79;62.28;0.00;10;0;0;1192.00;0
189;0;0;189;0;199;199;11.40;0.82;62.28;0.00;10;0;0;1193.00;0
189;0;1;189;1;200;200;10.69;0.77;62.28;0.00;11;0;0;1194.00;0
189;0;0;189;0;200;200;10.99;0.79;62.28;0.00;11;0;0;1195.00;0
189;0;0;189;0;200;200;10.57;0.76;62.28;0.00;11;0;0;1196.00;0
190;0;0;190;0;200;200;10.20;0.73;62.28;0.00;10;0;0;1197.00;0
190;0;0;190;0;200;200;10.39;0.75;62.28;0.00;10;0;0;1198.00;0
190;0;0;190;0;200;200;10.67;0.77;62.28;0.00;10;0;0;1199.00;0
190;0;1;190;1;201;201;10.19;0.73;62.28;0.00;11;0;0;1200.00;0
190;0;0;190;0;201;201;10.24;0.74;62.28;0.00;11;0;0;1201.00;0
190;0;0;190;0;201;201;10.68;0.77;62.28;0.00;11;0;0;1202.00;0
190;0;0;190;0;201;201;10.73;0.77;62.28;0.00;11;0;0;1203.00;0
190;0;0;190;0;201;201;10.98;0.79;62.28;0.00;11;0;0;1204.00;0
190;0;0;190;0;201;201;11.47;0.83;62.28;0.00;11;0;0;1205.00;0
191;0;0;191;1;202;202;10.93;0.79;62.30;0.00;11;0;0;1206.00;0
191;0;0;191;0;202;202;11.09;0.80;62.30;0.00;11;0;0;1207.00;0
191;0;0;191;0;202;202;10.27;0.74;62.30;0.00;11;0;0;1208.00;0
192;0;0;192;0;202;202;9.34;0.67;62.31;0.00;10;0;0;1209.00;0
192;0;0;192;0;202;202;9.34;0.67;62.31;0.00;10;0;0;1210.00;0
193;0;1;193;0;202;202;9.87;0.71;62.29;0.00;9;0;0;1211.00;0
193;0;0;193;1;203;203;9.31;0.67;62.29;0.00;10;0;0;1212.00;0
193;0;0;193;0;203;203;9.60;0.69;62.29;0.00;10;0;0;1213.00;0
193;0;0;193;0;203;203;9.95;0.72;62.29;0.00;10;0;0;1214.00;0
193;0;0;193;0;203;203;10.32;0.74;62.29;0.00;10;0;0;1215.00;0
193;0;0;193;0;203;203;10.67;0.77;62.29;0.00;10;0;0;1216.00;0
194;0;0;194;0;203;203;10.97;0.79;62.27;0.00;9;0;0;1217.00;0
194;0;0;194;1;204;204;10.37;0.75;62.27;0.00;10;0;0;1218.00;0
194;0;0;194;0;204;204;10.34;0.74;62.27;0.00;10;0;0;1219.00;0
194;0;0;194;0;204;204;9.85;0.71;62.27;0.00;10;0;0;1220.00;0
194;0;0;194;0;204;204;9.65;0.70;62.27;0.00;10;0;0;1221.00;0
194;0;0;194;0;204;204;10.04;0.72;62.27;0.00;10;0;0;1222.00;0
194;0;0;194;0;204;204;10.30;0.74;62.27;0.00;10;0;0;1223.00;0
195;0;0;195;1;205;205;9.19;0.66;62.26;0.00;10;0;0;1224.00;0
195;0;0;195;0;205;205;10.12;0.73;62.26;0.00;10;0;0;1225.00;0
195;0;0;195;0;205;205;10.68;0.77;62.26;0.00;10;0;0;1226.00;0
195;0;0;195;0;205;205;10.92;0.79;62.26;0.00;10;0;0;1227.00;0
195;0;0;195;0;205;205;11.08;0.80;62.26;0.00;10;0;0;1228.00;0
195;0;0;195;0;205;205;11.12;0.80;62.26;0.00;10;0;0;1229.00;0
195;0;1;195;1;206;206;9.95;0.72;62.26;0.00;11;0;0;1230.00;0
195;0;0;195;0;206;206;10.03;0.72;62.26;0.00;11;0;0;1231.00;0
195;0;0;195;0;206;206;9.92;0.71;62.26;0.00;11;0;0;1232.00;0
195;0;0;195;0;206;206;9.93;0.71;62.26;0.00;11;0;0;1233.00;0
195;0;0;195;0;206;206;10.10;0.73;62.26;0.00;11;0;0;1234.00;0
195;0;0;195;0;206;206;10.25;0.74;62.26;0.00;11;0;0;1235.00;0
195;0;0;195;1;207;207;9.84;0.71;62.26;0.00;12;0;0;1236.00;0
195;0;0;195;0;207;207;10.10;0.73;62.26;0.00;12;0;0;1237.00;0
195;0;0;195;0;207;207;10.53;0.76;62.26;0.00;12;0;0;1238.00;0
195;0;0;195;0;207;207;10.30;0.74;62.26;0.00;12;0;0;1239.00;0
196;0;0;196;0;207;207;10.20;0.73;62.30;0.00;11;0;0;1240.00;0
196;0;1;196;0;207;207;10.70;0.77;62.30;0.00;11;0;0;1241.00;0
197;0;0;197;1;208;208;9.64;0.69;62.32;0.00;11;0;0;1242.00;0
197;0;0;197;0;208;208;9.82;0.71;62.32;0.00;11;0;0;1243.00;0
197;0;0;197;0;208;208;9.93;0.72;62.32;0.00;11;0;0;1244.00;0
197;0;0;197;0;208;208;9.86;0.71;62.32;0.00;11;0;0;1245.00;0
197;0;1;197;0;208;208;10.51;0.76;62.32;0.00;11;0;0;1246.00;0
197;0;0;197;0;208;208;10.89;0.78;62.32;0.00;11;0;0;1247.00;0
197;0;0;197;1;209;209;9.98;0.72;62.32;0.00;12;0;0;1248.00;0
198;0;0;198;0;209;209;10.66;0.77;62.34;0.00;11;0;0;1249.00;0
198;0;0;198;0;209;209;11.25;0.81;62.34;0.00;11;0;0;1250.00;0
199;0;1;199;0;209;209;10.79;0.78;62.35;0.00;10;0;0;1251.00;0
199;0;0;199;0;209;209;10.96;0.79;62.35;0.00;10;0;0;1252.00;0
199;0;0;199;0;209;209;11.16;0.80;62.35;0.00;10;0;0;1253.00;0
199;0;0;199;1;210;210;10.19;0.73;62.35;0.00;11;0;0;1254.00;0
199;0;0;199;0;210;210;10.06;0.72;62.35;0.00;11;0;0;1255.00;0
199;0;1;199;0;210;210;10.11;0.73;62.35;0.00;11;0;0;1256.00;0
199;0;0;199;0;210;210;9.79;0.71;62.35;0.00;11;0;0;1257.00;0
199;0;0;199;0;210;210;10.20;0.73;62.35;0.00;11;0;0;1258.00;0
199;0;0;199;0;210;210;11.09;0.80;62.35;0.00;11;0;0;1259.00;0
199;0;0;199;1;211;211;10.65;0.77;62.35;0.00;12;0;0;1260.00;0
199;0;0;199;0;211;211;11.23;0.81;62.35;0.00;12;0;0;1261.00;0
199;0;0;199;0;211;211;11.46;0.82;62.35;0.00;12;0;0;1262.00;0
199;0;0;199;0;211;211;10.82;0.78;62.35;0.00;12;0;0;1263.00;0
199;0;0;199;0;211;211;10.30;0.74;62.35;0.00;12;0;0;1264.00;0
200;0;0;200;0;211;211;10.63;0.77;62.39;0.00;11;0;0;1265.00;0
200;0;0;200;1;212;212;10.20;0.73;62.39;0.00;12;0;0;1266.00;0
201;0;1;201;0;212;212;10.87;0.78;62.41;0.00;11;0;0;1267.00;0
201;0;0;201;0;212;212;10.98;0.79;62.41;0.00;11;0;0;1268.00;0
201;0;0;201;0;212;212;10.94;0.79;62.41;0.00;11;0;0;1269.00;0
201;0;0;201;0;212;212;10.86;0.78;62.41;0.00;11;0;0;1270.00;0
201;0;0;201;0;212;212;11.09;0.80;62.41;0.00;11;0;0;1271.00;0
201;0;0;201;1;213;213;10.81;0.78;62.41;0.00;12;0;0;1272.00;0
202;0;0;202;0;213;213;11.35;0.82;62.44;0.00;11;0;0;1273.00;0
202;0;0;202;0;213;213;11.61;0.84;62.44;0.00;11;0;0;1274.00;0
203;0;0;203;0;213;213;11.45;0.82;62.44;0.00;10;0;0;1275.00;0
203;0;0;203;0;213;213;11.48;0.83;62.44;0.00;10;0;0;1276.00;0
203;0;0;203;0;213;213;11.23;0.81;62.44;0.00;10;0;0;1277.00;0
204;0;1;204;1;214;214;10.32;0.74;62.43;0.00;10;0;0;1278.00;0
204;0;0;204;0;214;214;10.99;0.79;62.43;0.00;10;0;0;1279.00;0
204;0;0;204;0;214;214;11.31;0.81;62.43;0.00;10;0;0;1280.00;0
204;0;0;204;0;214;214;10.94;0.79;62.43;0.00;10;0;0;1281.00;0
204;0;0;204;0;214;214;10.79;0.78;62.43;0.00;10;0;0;1282.00;0
204;0;0;204;0;214;214;11.17;0.80;62.43;0.00;10;0;0;1283.00;0
205;0;1;205;1;215;215;10.48;0.75;62.41;0.00;10;0;0;1284.00;0
205;0;0;205;0;215;215;11.13;0.80;62.41;0.00;10;0;0;1285.00;0
205;0;0;205;0;215;215;11.37;0.82;62.41;0.00;10;0;0;1286.00;0
205;0;0;205;0;215;215;10.79;0.78;62.41;0.00;10;0;0;1287.00;0
205;0;0;205;0;215;215;10.79;0.78;62.41;0.00;10;0;0;1288.00;0
205;0;0;205;0;215;215;10.90;0.78;62.41;0.00;10;0;0;1289.00;0
206;0;1;206;1;216;216;10.36;0.75;62.40;0.00;10;0;0;1290.00;0
206;0;0;206;0;216;216;10.92;0.79;62.40;0.00;10;0;0;1291.00;0
206;0;0;206;0;216;216;11.01;0.79;62.40;0.00;10;0;0;1292.00;0
206;0;0;206;0;216;216;11.07;0.80;62.40;0.00;10;0;0;1293.00;0
206;0;0;206;0;216;216;11.00;0.79;62.40;0.00;10;0;0;1294.00;0
206;0;0;206;0;216;216;10.98;0.79;62.40;0.00;10;0;0;1295.00;0
207;0;0;207;1;217;217;9.96;0.72;62.39;0.00;10;0;0;1296.00;0
207;0;0;207;0;217;217;10.55;0.76;62.39;0.00;10;0;0;1297.00;0
207;0;0;207;0;217;217;10.91;0.79;62.39;0.00;10;0;0;1298.00;0
207;0;0;207;0;217;217;11.08;0.80;62.39;0.00;10;0;0;1299.00;0
207;0;0;207;0;217;217;10.57;0.76;62.39;0.00;10;0;0;1300.00;0
207;0;1;207;0;217;217;10.85;0.78;62.39;0.00;10;0;0;1301.00;0
207;0;0;207;1;218;218;10.29;0.74;62.39;0.00;11;0;0;1302.00;0
207;0;0;207;0;218;218;11.00;0.79;62.39;0.00;11;0;0;1303.00;0
207;0;0;207;0;218;218;10.93;0.79;62.39;0.00;11;0;0;1304.00;0
208;0;0;208;0;218;218;10.81;0.78;62.39;0.00;10;0;0;1305.00;0
208;0;0;208;0;218;218;10.56;0.76;62.39;0.00;10;0;0;1306.00;0
208;0;0;208;0;218;218;11.09;0.80;62.39;0.00;10;0;0;1307.00;0
208;0;0;208;1;219;219;10.66;0.77;62.39;0.00;11;0;0;1308.00;0
208;0;0;208;0;219;219;10.88;0.78;62.39;0.00;11;0;0;1309.00;0
