tripinfo_id,tripinfo_vType,day,sim,CO2_abs,departDelay,waitingTime,waitingCount,timeLoss
flow_0.355,car,3,1,206532.336978,0.05,4.0,1,21.47
flow_0.356,car,3,1,172068.603092,0.16,0.0,0,10.25
flow_0.357,car,3,1,284317.90419,0.27,45.0,1,61.05
flow_0.358,car,3,1,243823.595158,0.38,20.0,1,38.59
flow_0.359,car,3,1,181411.486213,0.49,0.0,0,11.37
flow_0.360,car,3,1,167370.967229,0.6,0.0,0,10.47
flow_0.361,car,3,1,270815.031974,0.71,36.0,1,53.02
flow_0.362,car,3,1,226109.40744,0.82,13.0,1,29.09
flow_0.363,car,3,1,172141.919148,0.93,0.0,0,12.38
flow_0.364,car,3,1,316324.694194,0.04,54.0,1,69.43
flow_0.365,car,3,1,244838.066183,0.15,27.0,1,42.55
flow_0.366,car,3,1,210955.514893,0.26,2.0,1,18.77
flow_0.367,car,3,1,164068.500206,0.37,0.0,0,11.35
flow_0.368,car,3,1,285114.339529,0.48,41.0,1,56.27
flow_0.369,car,3,1,205419.02517,0.59,14.0,1,28.45
flow_0.370,car,3,1,166831.132651,0.7,0.0,0,10.05
flow_0.371,car,3,1,335759.969026,0.81,59.0,1,73.93
flow_0.372,car,3,1,263390.234132,0.92,33.0,1,47.42
flow_0.373,car,3,1,193581.193273,0.03,5.0,1,20.3
flow_0.374,car,3,1,158114.417688,0.14,0.0,0,10.48
flow_0.375,car,3,1,302100.102055,0.25,46.0,1,63.31
flow_0.376,car,3,1,228424.959093,0.36,20.0,1,35.58
flow_0.377,car,3,1,192529.803897,0.47,0.0,0,15.31
flow_0.378,car,3,1,164014.882133,0.58,0.0,0,11.25
flow_0.379,car,3,1,289733.810449,0.69,38.0,1,54.55
flow_0.380,car,3,1,207472.591815,0.8,10.0,1,27.19
flow_0.381,car,3,1,165267.372754,0.91,0.0,0,10.42
flow_0.382,car,3,1,306421.734548,0.02,53.0,1,69.0
flow_0.383,car,3,1,263512.04306,0.13,30.0,1,46.69
flow_0.384,car,3,1,199721.035058,0.24,5.0,1,21.59
flow_0.385,car,3,1,168499.45734,0.35,0.0,0,11.28
flow_0.386,car,3,1,295034.436734,0.46,43.0,1,61.56
flow_0.387,car,3,1,247337.305706,0.57,21.0,1,36.14
flow_0.388,car,3,1,166221.029861,0.68,0.0,0,9.92
flow_0.389,car,3,1,167440.541626,0.79,0.0,0,10.32
flow_0.390,car,3,1,275442.273457,0.9,36.0,1,51.59
flow_0.391,car,3,1,224753.480907,0.01,12.0,1,27.37
flow_0.392,car,3,1,170420.65221,0.12,0.0,0,11.08
flow_0.393,car,3,1,303002.792476,0.23,49.0,1,65.85
flow_0.394,car,3,1,256678.440313,0.34,24.0,1,43.0
flow_0.395,car,3,1,204363.732938,0.45,2.0,1,17.51
flow_0.396,car,3,1,165354.570506,0.56,0.0,0,10.34
flow_0.397,car,3,1,284024.719542,0.67,43.0,1,57.7
flow_0.398,car,3,1,223587.668827,0.78,15.0,1,31.66
flow_0.399,car,3,1,172322.08913,0.89,0.0,0,11.51
flow_0.400,car,3,1,305882.392574,0.0,55.0,1,69.8
flow_0.401,car,3,1,271257.197849,0.11,32.0,1,47.88
flow_0.402,car,3,1,211569.83259,0.22,7.0,1,22.73
flow_0.403,car,3,1,168218.269117,0.33,0.0,0,10.52
flow_0.404,car,3,1,305432.850882,0.44,45.0,1,62.97
flow_0.405,car,3,1,239324.334328,0.55,21.0,1,37.15
flow_0.406,car,3,1,160874.065574,0.66,0.0,0,11.64
flow_0.407,car,3,1,169584.502468,0.77,0.0,0,10.42
flow_0.408,car,3,1,282249.29869,0.88,37.0,1,53.23
flow_0.409,car,3,1,228536.18592,0.99,13.0,1,29.01
flow_0.410,car,3,1,165418.803564,0.1,0.0,0,10.19
flow_0.411,car,3,1,304960.589957,0.21,52.0,1,67.6
flow_0.412,car,3,1,266265.235917,0.32,30.0,1,44.47
flow_0.413,car,3,1,188654.131115,0.43,3.0,1,17.8
flow_0.414,car,3,1,180433.578209,0.54,0.0,0,11.29
flow_0.415,car,3,1,290462.230081,0.65,42.0,1,58.01
flow_0.416,car,3,1,237640.585253,0.76,18.0,1,34.34
flow_0.417,car,3,1,181188.5753,0.87,0.0,0,12.08
flow_0.418,car,3,1,315128.765668,0.98,53.0,1,70.66
flow_0.419,car,3,1,274144.988596,0.09,34.0,1,51.23
flow_0.420,car,3,1,216710.256786,0.2,9.0,1,25.32
flow_0.421,car,3,1,166949.648072,0.31,0.0,0,11.6
flow_0.422,car,3,1,306983.235539,0.42,50.0,1,65.58
flow_0.423,car,3,1,251686.689864,0.53,24.0,1,40.57
flow_0.424,car,3,1,161996.880557,0.64,0.0,0,11.48
flow_0.425,car,3,1,168353.172419,0.75,0.0,0,11.23
flow_0.426,car,3,1,287610.529728,0.86,39.0,1,55.93
flow_0.427,car,3,1,186750.688571,0.97,5.0,1,22.33
flow_0.428,car,3,1,172230.05996,0.08,0.0,0,10.53
flow_0.429,car,3,1,296000.140456,0.19,51.0,1,67.83
flow_0.430,car,3,1,266847.623092,0.3,31.0,1,46.65
flow_0.431,car,3,1,207624.789302,0.41,5.0,1,21.84
flow_0.432,car,3,1,170247.849449,0.52,0.0,0,12.19
flow_0.433,car,3,1,278882.66723,0.63,42.0,1,57.13
flow_0.434,car,3,1,228945.124489,0.74,19.0,1,34.93
flow_0.435,car,3,1,165793.068687,0.85,0.0,0,10.05
flow_0.436,car,3,1,163921.696182,0.96,0.0,0,9.38
flow_0.437,car,3,1,275070.833795,0.07,34.0,1,51.1
flow_0.438,car,3,1,210782.990482,0.18,11.0,1,26.71
flow_0.439,car,3,1,165487.310186,0.29,0.0,0,10.85
flow_0.440,car,3,1,293778.94846,0.4,47.0,1,63.48
flow_0.441,car,3,1,253163.297163,0.51,28.0,1,42.68
flow_0.442,car,3,1,193683.062873,0.62,1.0,1,17.4
flow_0.443,car,3,1,156869.746198,0.73,0.0,0,10.79
flow_0.444,car,3,1,284144.888629,0.84,41.0,1,56.9
flow_0.445,car,3,1,233330.209375,0.95,17.0,1,32.13
flow_0.446,car,3,1,170119.088692,0.06,0.0,0,12.25
flow_0.447,car,3,1,311292.989223,0.17,54.0,1,69.09
flow_0.448,car,3,1,271631.837304,0.28,31.0,1,47.76
flow_0.449,car,3,1,216776.405697,0.39,9.0,1,23.85
flow_0.450,car,3,1,163032.710072,0.5,0.0,0,11.44
flow_0.451,car,3,1,272429.181296,0.61,41.0,1,56.74
flow_0.452,car,3,1,241399.068107,0.72,23.0,1,38.59
flow_0.453,car,3,1,170132.914624,0.83,0.0,0,10.6
flow_0.454,car,3,1,173020.439495,0.94,0.0,0,11.0
flow_0.455,car,3,1,286214.08705,0.05,38.0,1,54.74
flow_0.456,car,3,1,228801.354761,0.16,14.0,1,27.93
flow_0.457,car,3,1,169967.355985,0.27,0.0,0,10.51
flow_0.458,car,3,1,314138.942703,0.38,52.0,1,68.17
flow_0.459,car,3,1,259734.317868,0.49,28.0,1,44.16
flow_0.460,car,3,1,208796.157671,0.6,5.0,1,19.7
flow_0.461,car,3,1,167405.00442,0.71,0.0,0,11.09
flow_0.462,car,3,1,293473.874896,0.82,44.0,1,59.56
flow_0.463,car,3,1,231523.044243,0.93,18.0,1,32.12
flow_0.464,car,3,1,167473.274675,0.04,0.0,0,11.27
flow_0.465,car,3,1,331975.482718,0.15,59.0,1,75.54
flow_0.466,car,3,1,278299.691948,0.26,33.0,1,49.58
flow_0.467,car,3,1,209054.653219,0.37,8.0,1,24.08
flow_0.468,car,3,1,166157.956123,0.48,0.0,0,11.06
flow_0.469,car,3,1,299652.686188,0.59,48.0,1,64.65
flow_0.470,car,3,1,231787.255949,0.7,21.0,1,36.24
flow_0.471,car,3,1,187894.270132,0.81,0.0,0,13.04
flow_0.472,car,3,1,165712.170868,0.92,0.0,0,11.53
flow_0.473,car,3,1,285847.654502,0.03,40.0,1,57.03
flow_0.474,car,3,1,233201.79784,0.14,16.0,1,30.95
flow_0.475,car,3,1,171097.073838,0.25,0.0,0,10.58
flow_0.476,car,3,1,316458.536613,0.36,53.0,1,70.0
flow_0.477,car,3,1,256643.61412,0.47,30.0,1,46.04
flow_0.478,car,3,1,213631.894708,0.58,5.0,1,21.31
flow_0.479,car,3,1,177927.603599,0.69,0.0,0,11.31
flow_0.480,car,3,1,303056.14668,0.8,46.0,1,61.7
flow_0.481,car,3,1,230469.94116,0.91,20.0,1,34.35
flow_0.482,car,3,1,171804.365722,0.02,0.0,0,10.2
flow_0.483,car,3,1,162334.608801,0.13,0.0,0,11.32
flow_0.484,car,3,1,274817.456745,0.24,36.0,1,53.02
flow_0.485,car,3,1,219093.3715,0.35,11.0,1,28.18
flow_0.486,car,3,1,163031.405595,0.46,0.0,0,9.38
flow_0.487,car,3,1,291351.930763,0.57,48.0,1,62.55
flow_0.488,car,3,1,248666.72196,0.68,25.0,1,41.95
flow_0.489,car,3,1,186430.643816,0.79,0.0,0,15.62
flow_0.490,car,3,1,165532.95925,0.9,0.0,0,10.33
flow_0.491,car,3,1,294070.129282,0.01,42.0,1,58.88
flow_0.492,car,3,1,230117.795072,0.12,18.0,1,32.98
flow_0.493,car,3,1,168712.312695,0.23,0.0,0,10.16
flow_0.494,car,3,1,314575.603918,0.34,55.0,1,70.84
flow_0.495,car,3,1,263532.762749,0.45,31.0,1,47.7
flow_0.496,car,3,1,211126.040849,0.56,7.0,1,23.39
flow_0.497,car,3,1,180257.260532,0.67,0.0,0,10.77
flow_0.498,car,3,1,299062.37815,0.78,49.0,1,63.2
flow_0.499,car,3,1,205583.072586,0.89,13.0,1,27.85
flow_0.500,car,3,1,191011.939752,0.0,0.0,0,13.25
flow_0.501,car,3,1,168644.487482,0.11,0.0,0,11.41
flow_0.502,car,3,1,283499.191135,0.22,38.0,1,54.82
flow_0.503,car,3,1,231145.067671,0.33,14.0,1,29.22
flow_0.504,car,3,1,174518.343161,0.44,0.0,0,10.29
flow_0.505,car,3,1,321126.677609,0.55,52.0,1,69.21
flow_0.506,car,3,1,250284.408343,0.66,26.0,1,41.58
flow_0.507,car,3,1,191567.84075,0.77,0.0,0,16.63
flow_0.508,car,3,1,168501.933704,0.88,0.0,0,10.84
flow_0.509,car,3,1,294861.091094,0.99,43.0,1,59.75
flow_0.510,car,3,1,233408.687469,0.1,20.0,1,35.76
flow_0.511,car,3,1,172352.752028,0.21,0.0,0,12.55
flow_0.512,car,3,1,326781.276919,0.32,59.0,1,75.21
flow_0.513,car,3,1,250149.982367,0.43,31.0,1,46.59
flow_0.514,car,3,1,209155.463654,0.54,9.0,1,25.17
flow_0.515,car,3,1,170543.331114,0.65,0.0,0,10.82
flow_0.516,car,3,1,313710.878824,0.76,48.0,1,65.06
flow_0.517,car,3,1,250745.671912,0.87,23.0,1,39.96
flow_0.518,car,3,1,192000.861853,0.98,0.0,0,13.71
flow_0.519,car,3,1,168864.446712,0.09,0.0,0,10.69
flow_0.520,car,3,1,285135.97483,0.2,39.0,1,55.19
flow_0.521,car,3,1,233553.610703,0.31,16.0,1,31.28
flow_0.522,car,3,1,169638.090737,0.42,0.0,0,11.28
flow_0.523,car,3,1,317395.805311,0.53,53.0,1,70.41
flow_0.524,car,3,1,271642.838462,0.64,31.0,1,46.04
flow_0.525,car,3,1,205503.035195,0.75,6.0,1,21.32
flow_0.526,car,3,1,166763.539421,0.86,0.0,0,10.62
flow_0.527,car,3,1,291932.297828,0.97,42.0,1,59.64
flow_0.528,car,3,1,218573.574322,0.08,17.0,1,32.84
flow_0.529,car,3,1,167864.260433,0.19,0.0,0,11.64
flow_0.530,car,3,1,169958.095854,0.3,0.0,0,10.47
flow_0.531,car,3,1,287579.509502,0.41,36.0,1,52.85
flow_0.532,car,3,1,222887.72358,0.52,11.0,1,27.83
flow_0.533,car,3,1,171957.215016,0.63,0.0,0,10.89
flow_0.534,car,3,1,292829.362318,0.74,47.0,1,64.75
flow_0.535,car,3,1,252210.535018,0.85,25.0,1,42.01
flow_0.536,car,3,1,193189.831735,0.96,0.0,0,16.32
flow_0.537,car,3,1,170184.235213,0.07,0.0,0,11.11
flow_0.538,car,3,1,295069.262417,0.18,42.0,1,58.04
flow_0.539,car,3,1,244234.046929,0.29,18.0,1,34.13
flow_0.540,car,3,1,170531.545998,0.4,0.0,0,12.12
flow_0.541,car,3,1,321523.576485,0.51,57.0,1,73.26
flow_0.542,car,3,1,253073.124686,0.62,29.0,1,45.05
flow_0.543,car,3,1,208064.553354,0.73,7.0,1,23.74
flow_0.544,car,3,1,162252.412265,0.84,0.0,0,11.73
flow_0.545,car,3,1,290438.560112,0.95,43.0,1,60.63
flow_0.546,car,3,1,256244.589272,0.06,25.0,1,39.74
flow_0.547,car,3,1,183356.440746,0.17,0.0,0,11.79
flow_0.548,car,3,1,167776.818401,0.28,0.0,0,10.65
flow_0.549,car,3,1,282058.280285,0.39,38.0,1,54.19
flow_0.550,car,3,1,211804.757091,0.5,10.0,1,27.59
flow_0.551,car,3,1,170535.492249,0.61,0.0,0,10.24
flow_0.552,car,3,1,312432.048429,0.72,52.0,1,67.14
flow_0.553,car,3,1,260529.734797,0.83,28.0,1,44.47
flow_0.554,car,3,1,205954.377258,0.94,2.0,1,19.09
flow_0.555,car,3,1,157529.466289,0.05,0.0,0,11.64
flow_0.556,car,3,1,289542.176496,0.16,44.0,1,59.77
flow_0.557,car,3,1,232243.043781,0.27,17.0,1,33.39
flow_0.558,car,3,1,172178.592685,0.38,0.0,0,12.23
flow_0.559,car,3,1,315787.880133,0.49,56.0,1,71.8
flow_0.560,car,3,1,253364.87379,0.6,32.0,1,47.03
flow_0.561,car,3,1,217420.010615,0.71,9.0,1,25.78
flow_0.562,car,3,1,169062.321623,0.82,0.0,0,10.55
flow_0.563,car,3,1,313860.997436,0.93,49.0,1,65.83
flow_0.564,car,3,1,244848.365906,0.04,22.0,1,40.03
flow_0.565,car,3,1,197903.591613,0.15,1.0,1,15.45
flow_0.566,car,3,1,167170.571939,0.26,0.0,0,9.97
flow_0.567,car,3,1,283312.305641,0.37,38.0,1,55.02
flow_0.568,car,3,1,230422.984453,0.48,15.0,1,30.63
flow_0.569,car,3,1,161003.469217,0.59,0.0,0,11.66
flow_0.570,car,3,1,318293.207938,0.7,53.0,1,70.29
flow_0.571,car,3,1,258056.29115,0.81,29.0,1,45.9
flow_0.572,car,3,1,200680.347111,0.92,4.0,1,19.21
flow_0.573,car,3,1,176698.843528,0.03,0.0,0,11.51
flow_0.574,car,3,1,301976.833955,0.14,47.0,1,62.27
flow_0.575,car,3,1,243095.554156,0.25,23.0,1,37.48
flow_0.576,car,3,1,169123.058993,0.36,0.0,0,11.42
flow_0.577,car,3,1,168534.783633,0.47,0.0,0,11.21
flow_0.578,car,3,1,268539.119938,0.58,33.0,1,50.31
flow_0.579,car,3,1,211751.807425,0.69,8.0,1,24.66
flow_0.580,car,3,1,164120.587107,0.8,0.0,0,10.87
flow_0.581,car,3,1,314533.969711,0.91,51.0,1,67.92
flow_0.582,car,3,1,255748.242873,0.02,29.0,1,43.78
flow_0.583,car,3,1,196876.481083,0.13,2.0,1,18.79
flow_0.584,car,3,1,171506.229388,0.24,0.0,0,11.28
flow_0.585,car,3,1,292105.516628,0.35,40.0,1,58.18
flow_0.586,car,3,1,228841.232125,0.46,17.0,1,32.31
flow_0.587,car,3,1,167829.630377,0.57,0.0,0,11.55
flow_0.588,car,3,1,326256.628643,0.68,59.0,1,73.77
flow_0.589,car,3,1,246736.334465,0.79,27.0,1,44.63
flow_0.590,car,3,1,206315.629016,0.9,7.0,1,22.57
flow_0.591,car,3,1,175060.606315,0.01,0.0,0,12.83
flow_0.592,car,3,1,309443.831381,0.12,47.0,1,64.08
flow_0.593,car,3,1,253841.191013,0.23,22.0,1,39.67
flow_0.594,car,3,1,160962.000807,0.34,0.0,0,11.36
flow_0.595,car,3,1,168337.489757,0.45,0.0,0,10.15
flow_0.596,car,3,1,271864.979778,0.56,36.0,1,53.01
flow_0.597,car,3,1,215068.696867,0.67,11.0,1,26.37
flow_0.598,car,3,1,171647.005902,0.78,0.0,0,11.17
flow_0.599,car,3,1,314543.866987,0.89,54.0,1,68.62
flow_0.600,car,3,1,262541.018449,0.0,29.0,1,45.34
flow_0.601,car,3,1,207345.332365,0.11,5.0,1,20.11
flow_0.602,car,3,1,169705.870193,0.22,0.0,0,10.95
flow_0.603,car,3,1,297796.283223,0.33,44.0,1,58.52
flow_0.604,car,3,1,245416.323632,0.44,20.0,1,35.99
flow_0.605,car,3,1,173414.541433,0.55,0.0,0,10.44
flow_0.606,car,3,1,165948.45644,0.66,0.0,0,9.68
flow_0.607,car,3,1,268315.328667,0.77,35.0,1,50.51
flow_0.608,car,3,1,214708.281942,0.88,8.0,1,25.27
flow_0.609,car,3,1,159103.231051,0.99,0.0,0,11.61
flow_0.610,car,3,1,308819.795834,0.1,50.0,1,66.5
flow_0.611,car,3,1,256572.547935,0.21,24.0,1,41.71
flow_0.612,car,3,1,195298.391738,0.32,0.0,0,17.12
flow_0.613,car,3,1,164200.090646,0.43,0.0,0,10.5
flow_0.614,car,3,1,290060.210013,0.54,40.0,1,56.74
flow_0.615,car,3,1,229729.809752,0.65,14.0,1,31.66
flow_0.616,car,3,1,165853.915597,0.76,0.0,0,10.93
flow_0.617,car,3,1,304437.607226,0.87,53.0,1,68.53
flow_0.618,car,3,1,249460.552559,0.98,29.0,1,43.55
flow_0.619,car,3,1,184483.381228,0.09,2.0,1,18.48
flow_0.620,car,3,1,175194.014986,0.2,0.0,0,11.99
flow_0.621,car,3,1,300566.200853,0.31,46.0,1,62.76
flow_0.622,car,3,1,244815.520329,0.42,23.0,1,37.8
flow_0.623,car,3,1,168005.23887,0.53,0.0,0,12.34
flow_0.624,car,3,1,174087.984315,0.64,0.0,0,11.14
flow_0.625,car,3,1,274626.127921,0.75,36.0,1,52.31
flow_0.626,car,3,1,225385.616562,0.86,11.0,1,27.34
flow_0.627,car,3,1,166070.954965,0.97,0.0,0,10.64
flow_0.628,car,3,1,314348.455648,0.08,53.0,1,67.79
flow_0.629,car,3,1,240969.750999,0.19,25.0,1,41.16
flow_0.630,car,3,1,194353.487795,0.3,2.0,1,18.72
flow_0.631,car,3,1,169560.736606,0.41,0.0,0,10.2
flow_0.632,car,3,1,283137.440878,0.52,41.0,1,56.96
flow_0.633,car,3,1,223309.324615,0.63,15.0,1,30.4
flow_0.634,car,3,1,158079.244863,0.74,0.0,0,11.12
flow_0.635,car,3,1,328493.892807,0.85,58.0,1,74.08
flow_0.636,car,3,1,260762.112966,0.96,32.0,1,46.88
flow_0.637,car,3,1,212018.47636,0.07,7.0,1,23.09
flow_0.638,car,3,1,159587.380887,0.18,0.0,0,10.97
flow_0.639,car,3,1,312425.059665,0.29,47.0,1,64.67
flow_0.640,car,3,1,243751.906902,0.4,24.0,1,38.64
flow_0.641,car,3,1,174570.447239,0.51,0.0,0,12.18
flow_0.642,car,3,1,165188.290661,0.62,0.0,0,10.96
flow_0.643,car,3,1,281584.070202,0.73,38.0,1,54.08
flow_0.644,car,3,1,223473.356269,0.84,13.0,1,29.12
flow_0.645,car,3,1,160549.457963,0.95,0.0,0,11.39
flow_0.646,car,3,1,317194.973746,0.06,55.0,1,69.99
flow_0.647,car,3,1,241958.053058,0.17,26.0,1,42.62
flow_0.648,car,3,1,173915.222579,0.28,0.0,0,14.86
flow_0.649,car,3,1,169240.124268,0.39,0.0,0,11.36
flow_0.650,car,3,1,299333.451755,0.5,44.0,1,60.87
flow_0.651,car,3,1,214790.624143,0.61,16.0,1,31.46
flow_0.652,car,3,1,164368.278062,0.72,0.0,0,10.91
flow_0.653,car,3,1,339540.010248,0.83,58.0,1,74.88
flow_0.654,car,3,1,273791.794571,0.94,34.0,1,49.93
flow_0.655,car,3,1,210874.240138,0.05,12.0,1,26.01
flow_0.656,car,3,1,167560.114204,0.16,0.0,0,11.15
flow_0.657,car,3,1,299072.253152,0.27,49.0,1,65.03
flow_0.658,car,3,1,258109.327863,0.38,27.0,1,42.29
flow_0.659,car,3,1,199718.07788,0.49,1.0,1,15.94
flow_0.660,car,3,1,166299.376017,0.6,0.0,0,10.05
flow_0.661,car,3,1,272301.590485,0.71,37.0,1,53.04
flow_0.662,car,3,1,233270.652441,0.82,14.0,1,30.46
flow_0.663,car,3,1,167243.498829,0.93,0.0,0,10.86
flow_0.664,car,3,1,325337.335011,0.04,56.0,1,72.7
flow_0.665,car,3,1,267302.45662,0.15,32.0,1,47.41
flow_0.666,car,3,1,218490.585803,0.26,7.0,1,22.83
flow_0.667,car,3,1,169285.692595,0.37,0.0,0,12.49
flow_0.668,car,3,1,294570.714376,0.48,45.0,1,61.92
flow_0.669,car,3,1,249165.31437,0.59,20.0,1,37.7
flow_0.670,car,3,1,163840.057005,0.7,0.0,0,10.43
flow_0.671,car,3,1,169228.841747,0.81,0.0,0,11.78
flow_0.672,car,3,1,271149.84367,0.92,36.0,1,51.26
flow_0.673,car,3,1,214230.022967,0.03,10.0,1,25.79
flow_0.674,car,3,1,170209.584469,0.14,0.0,0,10.33
flow_0.675,car,3,1,297789.121466,0.25,50.0,1,65.94
flow_0.676,car,3,1,257412.069579,0.36,27.0,1,43.61
flow_0.677,car,3,1,156180.225867,0.47,0.0,0,12.06
flow_0.678,car,3,1,161771.880083,0.58,0.0,0,11.16
flow_0.679,car,3,1,278394.493389,0.69,41.0,1,56.37
flow_0.680,car,3,1,236746.748746,0.8,17.0,1,33.03
flow_0.681,car,3,1,170237.421624,0.91,0.0,0,10.48
flow_0.682,car,3,1,309454.568377,0.02,54.0,1,72.31
flow_0.683,car,3,1,259229.959587,0.13,30.0,1,47.65
flow_0.684,car,3,1,217380.486223,0.24,8.0,1,24.72
flow_0.685,car,3,1,165460.856086,0.35,0.0,0,10.86
flow_0.686,car,3,1,297387.476767,0.46,47.0,1,63.76
flow_0.687,car,3,1,244407.193637,0.57,23.0,1,39.59
flow_0.688,car,3,1,180600.815111,0.68,0.0,0,11.52
flow_0.689,car,3,1,167800.4362,0.79,0.0,0,10.49
flow_0.690,car,3,1,274612.325005,0.9,37.0,1,53.32
flow_0.691,car,3,1,224110.084749,0.01,15.0,1,30.54
flow_0.692,car,3,1,170885.617998,0.12,0.0,0,11.47
flow_0.693,car,3,1,317496.57237,0.23,53.0,1,69.99
flow_0.694,car,3,1,261807.038261,0.34,29.0,1,44.03
flow_0.695,car,3,1,196057.504621,0.45,4.0,1,19.72
flow_0.696,car,3,1,174994.292895,0.56,0.0,0,10.96
flow_0.697,car,3,1,269291.911227,0.67,40.0,1,53.95
flow_0.698,car,3,1,237862.716982,0.78,21.0,1,35.21
flow_0.699,car,3,1,170633.642312,0.89,0.0,0,10.31
flow_0.700,car,3,1,176581.285281,0.0,0.0,0,10.35
flow_0.701,car,3,1,273772.421873,0.11,34.0,1,51.32
flow_0.702,car,3,1,213921.925876,0.22,9.0,1,25.78
flow_0.703,car,3,1,162867.402553,0.33,0.0,0,9.87
flow_0.704,car,3,1,304933.291248,0.44,49.0,1,65.46
flow_0.705,car,3,1,254606.532349,0.55,25.0,1,42.37
flow_0.706,car,3,1,190620.508614,0.66,0.0,0,16.25
flow_0.707,car,3,1,170334.938727,0.77,0.0,0,10.62
flow_0.708,car,3,1,284071.096572,0.88,41.0,1,55.94
flow_0.709,car,3,1,222223.439024,0.99,12.0,1,29.33
flow_0.710,car,3,1,160232.613242,0.1,0.0,0,11.39
flow_0.711,car,3,1,314722.553266,0.21,56.0,1,72.22
flow_0.712,car,3,1,264865.901825,0.32,30.0,1,46.57
flow_0.713,car,3,1,187333.660051,0.43,4.0,1,18.04
flow_0.714,car,3,1,171159.991716,0.54,0.0,0,11.29
flow_0.715,car,3,1,277361.918266,0.65,41.0,1,56.83
flow_0.716,car,3,1,240676.24822,0.76,21.0,1,37.03
flow_0.717,car,3,1,169308.935907,0.87,0.0,0,11.12
flow_0.718,car,3,1,158539.366077,0.98,0.0,0,11.02
flow_0.719,car,3,1,271788.656892,0.09,38.0,1,52.77
flow_0.720,car,3,1,227315.196021,0.2,11.0,1,28.19
flow_0.721,car,3,1,167483.840062,0.31,0.0,0,11.17
flow_0.722,car,3,1,319564.357729,0.42,50.0,1,67.45
flow_0.723,car,3,1,254073.239222,0.53,26.0,1,42.52
flow_0.724,car,3,1,185369.036106,0.64,0.0,0,16.55
flow_0.725,car,3,1,164017.012063,0.75,0.0,0,10.54
flow_0.726,car,3,1,291476.11033,0.86,44.0,1,57.83
flow_0.727,car,3,1,210931.640026,0.97,13.0,1,29.49
flow_0.728,car,3,1,165900.474813,0.08,0.0,0,10.34
flow_0.729,car,3,1,325322.932621,0.19,58.0,1,73.51
flow_0.730,car,3,1,269181.501759,0.3,33.0,1,49.08
flow_0.731,car,3,1,210534.962609,0.41,7.0,1,23.79
flow_0.732,car,3,1,166126.669996,0.52,0.0,0,11.35
flow_0.733,car,3,1,306949.507214,0.63,48.0,1,64.41
flow_0.734,car,3,1,243793.649682,0.74,22.0,1,36.99
flow_0.735,car,3,1,175976.922526,0.85,0.0,0,11.54
flow_0.736,car,3,1,161055.81756,0.96,0.0,0,10.38
flow_0.737,car,3,1,284747.295067,0.07,37.0,1,54.32
flow_0.738,car,3,1,233422.673349,0.18,14.0,1,30.65
flow_0.739,car,3,1,174398.717324,0.29,0.0,0,10.53
flow_0.740,car,3,1,304857.983381,0.4,52.0,1,67.39
flow_0.741,car,3,1,267386.613187,0.51,29.0,1,45.36
flow_0.742,car,3,1,203968.78139,0.62,6.0,1,20.4
flow_0.743,car,3,1,168295.194425,0.73,0.0,0,10.04
flow_0.744,car,3,1,284892.241932,0.84,41.0,1,59.08
flow_0.745,car,3,1,234726.166697,0.95,19.0,1,35.55
flow_0.746,car,3,1,177378.102137,0.06,0.0,0,12.62
flow_0.747,car,3,1,328200.388474,0.17,60.0,1,74.84
flow_0.748,car,3,1,279669.285874,0.28,35.0,1,51.56
flow_0.749,car,3,1,220044.646125,0.39,10.0,1,26.33
flow_0.750,car,3,1,168958.841744,0.5,0.0,0,11.02
flow_0.751,car,3,1,308633.446531,0.61,49.0,1,66.41
flow_0.752,car,3,1,251380.594263,0.72,26.0,1,41.4
flow_1.0,bus,3,1,386936.728716,0.0,8.0,1,37.96
flow_1.1,bus,3,1,391409.664277,0.0,11.0,3,39.39
flow_1.2,bus,3,1,387840.662637,0.0,10.0,3,39.67
flow_1.3,bus,3,1,380779.375212,0.0,8.0,1,38.07
flow_1.4,bus,3,1,377170.126972,0.0,8.0,2,36.4
flow_1.5,bus,3,1,381026.184699,0.0,10.0,2,39.07
flow_1.6,bus,3,1,392404.860433,0.0,15.0,3,40.17
flow_1.7,bus,3,1,384594.967111,0.0,12.0,1,40.52
flow_1.8,bus,3,1,383923.48403,0.0,9.0,1,37.92
flow_1.9,bus,3,1,400783.822266,0.0,9.0,2,38.82
flow_1.10,bus,3,1,392929.70666,0.0,10.0,1,39.65
flow_1.11,bus,3,1,384991.386715,0.0,8.0,2,38.89
flow_0.0,car,4,1,242224.952847,0.0,23.0,1,38.91
flow_0.1,car,4,1,339726.819778,0.0,58.0,1,75.27
flow_0.2,car,4,1,208944.927611,0.0,7.0,1,20.9
flow_0.3,car,4,1,292137.492914,0.0,41.0,1,56.52
flow_0.4,car,4,1,158734.778698,0.0,0.0,0,11.67
flow_0.5,car,4,1,253830.516885,0.0,24.0,1,40.15
flow_0.6,car,4,1,317670.257962,0.0,58.0,1,72.09
flow_0.7,car,4,1,198854.85969,0.0,4.0,1,19.3
flow_0.8,car,4,1,267844.946904,0.0,39.0,1,53.39
flow_0.9,car,4,1,173492.852292,0.0,0.0,0,11.77
flow_0.10,car,4,1,242761.230415,0.0,24.0,1,38.53
flow_0.11,car,4,1,333042.629743,0.0,60.0,1,75.82
